index,order_id,order_value,order_items_count,customer_id,created_timestamp_local,has_instruction,logistics_dropoff_distance,delivery_postal_code,delivery_geohash_precision8,has_phone_number,has_call_instruction,has_leave_instruction,has_lift_instruction,has_lobby_instruction,has_gate_instruction,has_knock_instruction,has_bell_instruction,hour,is_w21xz,is_w23b7
6166,x1sy-kp2u,62.03,12,z0exu0yd,2021-03-05T19:59:52,True,24.2598061755,730349,w23b1suj,False,False,False,False,False,False,False,False,19,False,False
6167,y5qw-b0cq,40.57,10,sg3jb652,2021-03-14T11:05:04,True,36.1540185256,523499,w21ztxd2,True,False,False,False,False,False,False,False,11,False,False
6168,x8yk-oty2,54.15,10,o8tom7to,2021-03-17T00:32:29,True,7.4868735606,768381,w23b51ff,False,False,False,False,False,False,False,False,0,False,False
6170,v1zv-kp2i,20.0,11,sgqnb8sr,2021-03-12T10:59:34,True,68.4742442997,524230,w21ztwb5,False,False,False,True,False,False,False,False,10,False,False
6171,i1cb-p0d5,66.85,11,g2uyn0wi,2021-03-10T10:46:56,True,662.8860344445,466374,w21zt2ny,False,False,False,False,False,False,False,False,10,False,False
6172,v1jm-5tum,30.5,13,w5vfr2nr,2021-03-27T17:15:58,True,14.3246225623,510627,w21zv5pk,False,False,False,False,False,False,False,False,17,False,False
6173,tv0g-phbv,23.2,10,p7tzy7ey,2021-03-21T09:53:45,True,38.4454320412,101105,w21z631n,False,False,True,False,False,False,False,True,9,False,False
6174,v9lv-0b7h,76.85,10,x3yor1bu,2021-03-03T15:48:24,False,19.6061067788,600050,w21z887t,False,False,False,False,False,False,False,False,15,False,False
6175,y2xz-jmey,32.0,10,l8sqz6ja,2021-03-04T17:10:35,True,30.2860642544,248364,w21z6eqk,False,False,False,False,False,False,False,False,17,False,False
6176,x1sy-db9p,45.5,12,a7fyn4yf,2021-03-13T11:27:54,True,346.1381107099,739019,w23b4h9k,False,False,False,False,False,False,False,True,11,False,False
6177,x1lt-7cuj,47.5,10,e2kst2wg,2021-03-15T14:02:40,True,16.1776873654,259326,w21z6xxv,False,False,False,False,True,False,False,False,14,False,False
6178,o0vx-vse4,43.8,18,sg3usw55,2021-03-29T18:19:08,True,17.8532391675,408726,w21zs4d0,False,False,False,False,False,False,False,False,18,False,False
6179,x4tq-21i6,109.12,10,p0dlf8cr,2021-03-27T11:23:46,True,2.9013622801,588196,w21z9q0v,False,False,False,False,False,False,False,False,11,False,False
6180,d3nr-rgth,56.35,12,n8tkh6de,2021-03-17T18:50:48,True,61.3089550096,530249,w21zspe8,False,False,True,False,False,True,False,True,18,False,False
6181,y5qw-41o3,37.38,12,d2lwp2fn,2021-03-20T08:42:16,True,28.2886300925,518144,w21zv3et,False,False,False,False,False,False,False,True,8,False,False
6182,e8jn-4a5v,33.38,10,sgzczet6,2021-03-21T15:04:59,True,8.3771168674,575571,w21zf8xk,False,False,True,False,False,False,True,False,15,False,False
6183,w7cx-jhrt,19.3,12,sgizpddy,2021-03-26T22:46:30,True,42.2281942083,098828,w21z4w6p,True,False,False,False,False,False,False,False,22,False,False
6184,y2sf-mcop,38.94,10,sgitl9gt,2021-03-16T09:28:21,True,29.509208937,610160,w21z81zx,False,False,True,False,False,False,False,False,9,False,False
6185,n7no-xj51,45.5,11,j6vyp3fr,2021-03-07T20:15:25,True,28.8428338277,670656,w21zchx5,False,False,False,False,False,False,False,False,20,False,False
6186,n7no-e1pa,57.66,12,s2gyd6tu,2021-03-29T20:13:30,True,39.4038541789,680635,w21zbyk5,False,False,False,False,False,False,False,False,20,False,False
6187,v1jm-w5fz,30.8,13,v3zwk8kh,2021-03-14T12:02:18,True,50.7672617753,,w21zv35x,False,False,False,False,False,False,False,False,12,False,False
6188,x5dx-0xtq,41.83,10,o0mlr9jf,2021-03-17T19:49:01,True,18.0090540551,370030,w21zs406,False,False,False,False,False,False,False,False,19,False,False
6189,v5zp-0hsa,22.9,10,sglhb0e0,2021-03-24T15:40:15,True,89.7005330375,,w21zf8rx,False,False,False,False,False,False,False,False,15,False,False
6190,n7no-3ak3,80.05,11,sgaseyqu,2021-03-25T10:08:21,True,27.2669861192,680420,w21zbeqp,False,False,False,False,False,False,False,False,10,False,False
6191,x1sy-6oqa,41.9,11,e5wdy4rb,2021-03-26T20:35:53,True,8.8323558204,737936,w23b1sw8,False,False,False,False,False,False,False,False,20,False,False
6192,x8yk-ig7l,75.28,13,sgtbk3tc,2021-03-06T19:08:07,True,17.6323539379,760825,w23b4c2x,False,False,True,False,False,True,False,False,19,False,False
6193,n7no-4snx,36.6,10,sg9p96pv,2021-03-08T13:59:32,True,34.8156218352,680508,w21zbsy4,False,False,False,False,False,False,False,False,13,False,False
6194,v1jm-m230,30.0,10,sgtdd5hw,2021-03-18T22:34:09,True,48.6356575245,521223,w21ztw8r,False,False,False,False,False,False,False,False,22,False,False
6195,x1lt-xkcw,33.08,12,sguti4lu,2021-03-13T18:21:59,True,80.9179712615,310220,w21zek3y,False,False,False,False,False,False,False,False,18,False,False
6196,x1lt-v8pf,36.78,12,e8jxf5jk,2021-03-30T18:33:58,True,61.1572424733,310213,w21zek0k,False,False,False,False,False,True,False,False,18,False,False
6197,y2xz-9qn7,73.69,15,sgdul9fx,2021-03-10T22:31:30,True,19.7625801222,238714,w21z6ux0,False,False,False,False,False,False,False,False,22,False,False
6198,x8yk-dt8i,42.15,12,c0hyb6fy,2021-03-13T17:05:22,True,41.8887642591,761468,w23b55qw,False,False,False,False,False,False,False,False,17,False,False
6199,d3nr-4tbd,42.2,10,g3buu5dp,2021-03-25T16:48:38,False,409.9267402316,530375,w21zu04j,False,False,False,False,False,False,False,False,16,False,False
6200,h6iz-lolq,42.04,10,v1wxx5df,2021-03-29T14:29:43,True,21.8037341053,601287,w21z8exu,False,False,False,False,False,False,False,False,14,False,False
6201,y2xz-nh3c,51.35,10,q1aau8vv,2021-03-18T12:34:26,True,42.9181621372,249616,w21z6t3j,False,False,False,False,False,False,False,False,12,False,False
6202,y5qw-gn1j,40.95,10,w7ckk5cx,2021-03-03T23:54:28,True,16.2961613825,510634,w21zv4z3,False,False,False,False,False,False,True,True,23,False,False
6203,x8yk-gxkl,40.85,11,sgzaoc2f,2021-03-01T22:32:49,True,24.5073779163,760250,w23b4vrs,False,False,True,False,False,False,False,True,22,False,False
6204,x7ta-7662,29.8,12,i3yvx3yp,2021-03-10T05:25:42,False,31.4904609965,530578,w21zggp0,False,False,False,False,False,False,False,False,5,False,False
6205,x3ip-dw7u,35.3,13,sg0froda,2021-03-10T18:25:42,True,55.0129990026,821289,w21zur7f,False,False,False,False,False,False,False,False,18,False,False
6206,y2xz-qv95,33.41,10,sg9r9yjk,2021-03-08T09:57:14,True,23.5171974637,068809,w21z70kj,False,False,False,False,False,False,False,False,9,False,False
6207,w0hv-ymma,31.0,14,l5cfc0in,2021-03-26T11:27:29,True,108.6009405561,820119,w21zuqnp,False,False,False,True,False,False,False,False,11,False,False
6208,s3sz-m6kb,37.0,14,r8nxj0rg,2021-03-29T17:35:29,True,21.1800309527,269204,w21zd15h,False,False,False,False,False,False,False,False,17,False,False
6209,y2xz-f889,60.02,10,sgzbgjqz,2021-03-04T17:04:46,True,18.3600896186,248306,w21z6evc,False,False,False,False,False,False,False,False,17,False,False
6210,x5dx-n8ew,100.44,12,x0dpk1uc,2021-03-04T14:16:01,False,389.3546165828,408538,w21zs4vf,False,False,False,False,False,False,False,False,14,False,False
6211,x3yr-pll2,33.8,14,t4gmd0wq,2021-03-20T12:36:09,True,44.4608670067,259928,w21z6z6h,False,False,False,True,True,False,False,False,12,False,False
6212,x1sy-gmjq,29.8,10,q1snk3fo,2021-03-14T20:03:14,True,27.9964624937,WOODLANDS CIRCLE,w23b1zhd,False,False,True,False,False,True,False,True,20,False,False
6213,x7xv-n214,65.99,12,a3muf8vp,2021-03-16T14:44:23,True,61.441295132,670457,w21zckex,False,False,False,False,False,False,False,False,14,False,False
6214,x1lt-4oeg,82.1,12,sgg94adb,2021-03-12T21:47:13,True,8.2394227439,198474,w21z7kv5,False,False,False,False,False,False,True,False,21,False,False
6215,x8yk-1xv2,58.77,15,sgunpqys,2021-03-21T10:30:25,True,40.1309130977,760231,w23b4v5f,False,False,False,False,False,False,False,False,10,False,False
6216,i1cb-qvzc,37.25,11,sgl79wsk,2021-03-10T20:45:55,True,8.9676940454,455287,w21zmncu,False,False,True,False,False,False,False,False,20,False,False
6217,i1cb-ajct,22.5,10,b6jfk8gj,2021-03-28T21:55:04,True,42.183455443,,w21zsd7j,False,False,False,False,False,True,False,False,21,False,False
6218,e8jn-85c4,50.64,10,sglwa0z8,2021-03-15T11:55:07,True,11.8019068513,556341,w21zg2yu,False,False,False,False,False,False,False,False,11,False,False
6219,y9zp-g8zy,47.8,13,sgmb9od6,2021-03-06T11:26:32,True,54.4741348907,,w21z3v8m,False,False,False,False,False,False,False,False,11,False,False
6220,w7aa-2isc,24.5,10,sgvcr2iu,2021-03-23T15:17:58,True,40.6231678159,485997,w21ztu2e,False,False,False,False,False,False,False,False,15,False,False
6221,x3hr-hpve,15.9,10,b4qsf1gd,2021-03-17T11:19:15,True,32.0913522302,437878,w21zkh1k,False,False,False,False,False,False,False,False,11,False,False
6222,y2sp-2tpo,27.04,10,p8tgr4sy,2021-03-07T14:23:56,True,27.7796001545,529892,w21zt7wm,False,False,False,False,False,False,False,False,14,False,False
6223,y2sf-8ub3,105.69,21,sgfvbvda,2021-03-31T13:43:34,True,75.4512494238,619746,w21z2qbq,False,False,False,False,False,False,False,False,13,False,False
6224,x0zg-a4hg,34.9,14,sgdra8hd,2021-03-13T15:47:47,True,9.7221516109,,w21zc512,False,False,False,False,False,False,False,False,15,False,False
6225,n7no-q65a,33.95,10,k6gll0kc,2021-03-08T18:34:11,True,33.6675632988,680673,w21zbz55,False,False,False,False,False,False,False,False,18,False,False
6226,x3yr-5yaa,41.2,14,r0ixx7ia,2021-03-20T12:03:11,True,25.9211440107,159013,w21z67jy,False,False,False,False,False,False,False,False,12,False,False
6227,v6qd-5c12,201.6,12,k3yzq8ha,2021-03-20T19:16:13,True,133.1588930969,828765,w21zuppn,False,False,False,True,True,False,False,False,19,False,False
6228,y5qw-x2lg,41.81,10,sgsrj3fr,2021-03-21T22:09:12,True,35.1161541122,506868,w21ztyc9,False,False,False,False,False,False,False,False,22,False,False
6229,b8ds-gk73,29.93,10,g2vxf8vn,2021-03-23T01:11:30,True,29.2854186759,544180,w21zuscm,False,False,False,False,False,False,False,False,1,False,False
6230,x1sy-h9ph,27.0,10,sgaoe7mp,2021-03-12T23:34:55,True,83.0766818186,730003,w23b1w04,False,False,False,True,False,False,False,False,23,False,False
6231,p3py-35di,71.62,12,y9emb3jh,2021-03-30T10:11:20,True,22.9276398141,536978,w21zgg4x,False,False,False,False,False,True,True,False,10,False,False
6232,x6qu-05gy,29.24,10,sgovk1rc,2021-03-29T12:43:28,True,8.4565453414,609776,w21z8s2z,False,False,False,False,False,False,False,False,12,False,False
6233,x6qu-3d64,66.76,12,c6xwl5du,2021-03-14T16:39:47,True,47.7606534594,128809,w21z90h9,False,False,False,False,False,False,False,False,16,False,False
6234,y9zp-m4oj,97.36,13,sg6tcz34,2021-03-26T17:26:20,True,117.0879608329,149740,w21z65uy,False,False,False,False,False,False,False,False,17,False,False
6235,i1cb-lizb,60.3,11,l3iem1yc,2021-03-23T23:01:18,True,36.9312100033,423858,w21zkw6h,False,False,False,False,False,False,False,False,23,False,False
6236,x1sy-jm6z,22.25,10,h4zea0yl,2021-03-18T20:29:45,True,41.5805047348,732185,w23b1mru,False,False,False,False,False,False,False,False,20,False,False
6237,n7no-j7te,52.99,11,x5tyb5sd,2021-03-03T19:09:50,True,44.8082841976,681489,w21zbdmt,False,False,False,False,False,False,False,False,19,False,False
6238,x6qu-73q7,40.09,10,sgrrv0hx,2021-03-12T12:13:01,True,45.7977772359,650315,w21z8zd4,False,False,False,False,False,False,False,False,12,False,False
6239,b8ds-3a94,60.48,12,n2zqp2yh1,2021-03-31T08:54:58,True,49.0741502597,822270,w21zur95,False,False,False,False,False,False,False,False,8,False,False
6242,x1lt-3uho,26.54,12,sgfaogal,2021-03-13T20:00:27,True,114.683074227,329133,w21ze1e6,False,False,False,False,False,False,False,False,20,False,False
6243,x1sy-y1qh,48.9,10,l2ktu7qg,2021-03-29T20:47:53,True,25.5094308162,735786,w23b4p3n,False,False,False,False,False,False,False,False,20,False,False
6244,x8yk-uxze,32.4,13,m5zzh7tv,2021-03-13T21:25:55,True,19.6669729563,761469,w23b55rh,False,False,False,False,False,False,False,False,21,False,False
6245,x1rx-dpca,50.3,13,x6epw7cw,2021-03-18T15:09:34,True,1.0626396348,556132,w21zetkx,False,False,False,False,False,False,False,False,15,False,False
6246,y5qw-38bj,58.94,17,d3ojk3wl,2021-03-25T03:26:44,True,24.0671133604,520322,w21zttuj,False,False,False,False,False,False,False,False,3,False,False
6247,w0yh-ui46,19.4,13,a3cbc6eg,2021-03-10T11:11:39,False,64.932228403,,w21z3m88,False,False,False,False,False,False,False,False,11,False,False
6248,v4bb-f3c7,54.6,11,h4msc5hv,2021-03-13T21:41:44,True,98.7694888771,398088,w21zkp4b,False,False,False,False,False,False,False,False,21,False,False
6249,d3nr-podl,68.3,15,sgpuq3ao,2021-03-20T23:12:38,False,21.5048983953,550501,w21zgf0m,False,False,False,False,False,False,False,False,23,False,False
6250,y5qw-sl4o,42.5,13,sgogo0pv,2021-03-11T10:54:40,False,33.4463986916,510223,w21zv9w2,False,False,False,False,False,False,False,False,10,False,False
6251,y5qw-dxtm,91.41,10,h6twz5cm,2021-03-27T11:24:23,True,35.315002564,521112,w21ztmh6,False,False,False,False,False,True,False,False,11,False,False
6252,n7no-b4es,48.88,11,sggok9mo,2021-03-02T21:55:43,True,64.0405047082,670487,w21zckum,False,False,False,False,False,False,False,False,21,False,False
6253,n7no-rcn5,40.25,16,sgitex0x,2021-03-06T12:26:57,False,3.0675380971,680673,w21zbz5k,False,False,False,False,False,False,False,False,12,False,False
6254,i1cb-004c,56.17,11,sgmxx0ve,2021-03-18T18:38:18,True,54.3185192815,424180,w21zkwht,False,False,False,False,False,False,False,False,18,False,False
6255,w3re-mqab,111.5,14,s5nad8bs,2021-03-29T02:05:10,True,48.6232413502,339157,w21z7x3y,False,False,False,False,False,False,False,False,2,False,False
6256,n7no-5sok,62.89,12,sghnz5rd,2021-03-04T14:19:40,True,28.3714231122,680456,w21zbe18,False,False,False,False,False,False,False,False,14,False,False
6257,x5dx-oe4t,42.49,10,sgmfe6mx,2021-03-11T16:28:10,True,73.8786177437,387904,w21zkp6n,False,False,False,False,False,False,False,False,16,False,False
6258,b8ds-xsjo,35.15,16,sgb29dax,2021-03-06T15:55:20,True,216.7229872333,542317,w21zujc2,False,False,False,False,False,False,False,False,15,False,False
6259,y2xz-rzlr,33.45,10,sgfid6rj,2021-03-25T14:08:26,True,25.1563857362,229616,w21z6vnd,False,False,False,False,True,False,False,False,14,False,False
6260,y5qw-yb0y,48.88,13,e5snh1ci,2021-03-28T16:33:55,True,69.3450179771,522523,w21ztptd,False,False,True,False,False,False,False,False,16,False,False
6261,i1cb-nerx,49.03,12,sguac0wd,2021-03-27T00:53:12,True,42.4499365183,440015,w21zktec,False,False,False,False,False,False,False,False,0,False,False
6262,x6sy-dxqg,24.0,11,z6mqs9qf,2021-03-06T12:42:55,True,74.0058984238,391028,w21z7ymc,False,False,False,False,False,False,False,False,12,False,False
6263,x3yr-uow4,17.9,10,sgydx8sa,2021-03-02T18:46:54,True,30.5440177442,,w21zdcr8,True,False,False,False,False,False,False,False,18,False,False
6264,b5ik-twon,31.5,11,y8rzl8qw,2021-03-10T20:11:21,False,27.8253515114,680610,w21zbwzb,False,False,False,False,False,False,False,False,20,False,False
6265,x1sy-jy2m,56.45,18,sgwnt8rt,2021-03-12T09:26:48,False,30.1987276285,730575,w23b1uwc,False,False,False,False,False,False,False,False,9,False,False
6266,x8yk-hfbs,48.3,12,y4kbf7sd,2021-03-18T22:36:43,True,46.0775380455,761336,w23b5h93,False,False,False,False,False,False,False,False,22,False,False
6267,x1lt-2b21,33.49,10,a4ykg8tn4,2021-03-24T16:02:04,True,26.0626783015,309104,w21zdbn6,False,False,False,False,False,False,False,False,16,False,False
6268,y2sf-3nd1,36.08,13,sgk9rpkv,2021-03-14T23:13:04,True,56.0282746824,640214,w21z8j89,False,False,False,False,False,False,False,False,23,False,False
6270,n7no-21bj,30.76,12,sgrbq6mr,2021-03-23T13:24:21,True,55.557201846,670171,w21zc703,False,False,False,False,False,False,False,False,13,False,False
6271,x3xd-aal1,48.4,13,i8zrq4vv,2021-03-03T12:32:15,True,30.5562482329,658962,w21z8tkz,False,False,False,False,False,False,False,False,12,False,False
6272,y9yb-8oa8,57.6,12,sgugu7fx,2021-03-08T11:46:49,True,55.5547868961,420001,w21zkr8b,False,False,False,False,False,False,False,False,11,False,False
6273,d3nr-v1je,157.5,12,sgpho5db,2021-03-17T12:50:01,True,18.1317945411,538980,w21zeszf,False,False,False,False,False,False,False,True,12,False,False
6274,c7ax-bamt,68.9,15,m9irf4ye,2021-03-02T16:59:26,True,85.5286347769,228242,w21z6yev,False,False,False,False,False,False,False,False,16,False,False
6275,y9zp-yeg5,37.65,12,sgrbfx9b,2021-03-02T14:20:59,True,74.0289518603,,w21z6nqj,False,False,False,False,False,False,False,False,14,False,False
6277,e8jn-uf7u,41.6,11,a6ztk1td,2021-03-07T11:29:25,True,13.353407005,574885,w21zfg0j,False,False,False,False,False,False,False,False,11,False,False
6278,n7no-1s0p,34.77,10,sgzrc5ow,2021-03-28T20:26:04,True,90.4697069398,670149,w21zc68j,False,False,False,False,False,False,False,False,20,False,False
6279,v7ni-fohh,22.6,10,sgwsa8rs,2021-03-27T14:52:36,True,71.4798683916,670123,w21zc6g8,False,False,False,False,False,False,False,False,14,False,False
6280,x6qu-oelg,27.51,11,o2xih2fz,2021-03-31T19:58:01,True,97.8229472531,126753,w21z8bqt,False,False,True,False,False,False,False,False,19,False,False
6281,a0py-xanp,15.7,10,sgfok8ff,2021-03-11T18:30:04,True,58.0064282842,320098,w21ze285,False,False,False,False,False,False,False,False,18,False,False
6282,v1hn-wprd,72.2,10,q0wvs7hr,2021-03-24T12:55:39,True,2.5510678483,,w21zun86,False,False,False,False,False,False,False,False,12,False,False
6283,x8cp-3d6q,20.4,10,sgrfosn2,2021-03-26T12:41:40,True,58.0039389467,536493,w21zevbw,False,False,False,False,False,False,False,False,12,False,False
6284,u4sg-qttb,194.7,13,j9fah7aw,2021-03-12T15:22:39,True,20.0614789007,510107,w21zv8gx,False,False,False,False,False,False,False,False,15,False,False
6285,y5qw-6ak6,21.5,10,sgmdg7ib,2021-03-10T11:44:41,True,28.3772429404,520925,w21ztjpe,False,False,False,False,False,False,False,False,11,False,False
6286,y1rk-6ul8,23.4,12,b9zxq2tc,2021-03-11T14:01:37,True,29.6900262389,437083,w21zkjwc,False,False,True,False,True,False,False,False,14,False,False
6287,y9zp-pu43,45.9,10,sgqxt5aj,2021-03-05T18:02:55,True,8.6536936086,140108,w21z6n01,False,False,False,False,False,False,False,False,18,False,False
6288,y5qw-fyn2,39.55,13,k1iqf7ql,2021-03-10T22:13:55,True,35.3381224081,521870,w21ztnbg,False,False,False,False,False,False,False,False,22,False,False
6289,x0zg-s7jb,27.8,12,z5ywj7yg,2021-03-30T20:32:02,True,17.9548188435,680543,w21zbvb2,False,False,False,False,False,False,False,False,20,False,False
6290,x1sy-jnb0,59.89,10,sgzwv5cd,2021-03-30T21:50:19,True,20.8611898643,738094,w23b4nuf,False,False,False,False,True,False,False,False,21,False,False
6291,w1tg-f1r9,26.1,13,j4nwz5iv,2021-03-11T17:40:31,True,27.1665687903,140131,w21z677b,False,False,False,False,False,False,False,False,17,False,False
6292,p3rg-v7wy,54.5,13,j5jyr5tc,2021-03-11T16:02:09,True,44.165142729,237990,w21z6gsd,False,False,False,False,False,False,False,False,16,False,False
6293,i1cb-wl94,36.53,10,n1nui2jy,2021-03-28T16:43:14,True,93.5196343402,,w21zt3dp,False,False,False,False,False,False,False,False,16,False,False
6294,y2xz-zyrv,76.8,10,sgvu6hqk,2021-03-11T14:35:39,True,29.2756633171,049483,w21z71t5,False,False,False,False,False,False,False,False,14,False,False
6295,x8cp-mf3c,28.0,13,b1ovh9as,2021-03-20T11:28:39,True,72.3234778355,,w21zeyh4,False,False,False,False,False,False,False,False,11,False,False
6296,x1lt-3m9g,68.1,11,sgsbw7kj,2021-03-11T21:02:32,True,12.7751622369,298269,w21zdgc0,False,False,False,False,False,False,False,False,21,False,False
6297,s7ey-vtt2,119.8,11,l1xhj2td,2021-03-26T19:09:59,True,45.0578819147,600044,w21z88qq,False,False,False,False,False,False,False,False,19,False,False
6298,y9zp-hwnu,90.81,13,sgsuar7o,2021-03-12T15:56:37,True,105.2821745738,248785,w21z6s00,False,False,True,False,False,True,False,False,15,False,False
6299,x5dx-ry3y,58.76,11,i1zat5ot,2021-03-16T19:13:37,True,51.7684451045,388410,w21z7zgy,False,False,False,False,False,False,False,False,19,False,False
6300,y9zp-k7cb,49.26,16,a8wqu6yj,2021-03-29T15:55:58,True,47.4297060282,271013,w21z3yk5,False,False,False,True,False,False,False,False,15,False,False
6301,d3nr-d7bs,29.03,10,p5rxk8lz,2021-03-17T16:24:33,False,22.7070990204,531699,w21zu49t,False,False,False,False,False,False,False,False,16,False,False
6302,v3oh-tyv3,20.9,11,i8zig6cz,2021-03-26T19:38:18,True,67.2882005178,651288,w21z9jh6,False,False,False,False,False,False,False,False,19,False,False
6303,x8yk-tqt3,92.4,13,p3njq6xq,2021-03-15T13:57:40,True,29.3861130512,761429,w23b54vh,False,False,False,False,False,False,False,False,13,False,False
6304,s0fu-rz96,50.9,10,z2qgq4mw,2021-03-30T12:29:25,True,20.2072523422,,w21z6bfs,False,False,False,False,False,False,False,False,12,False,False
6305,i1cb-atpm,48.7,12,a0tfm5vo,2021-03-08T12:26:54,True,125.6289238216,469990,w21zmnww,False,False,False,False,False,False,False,False,12,False,False
6306,d3nr-f0yn,52.05,13,t5bwt2nc,2021-03-19T18:54:03,True,33.9543433492,530352,w21zu3c1,False,False,False,False,False,False,False,False,18,False,False
6307,x1rx-t51d,55.35,14,b4jlu6kq,2021-03-17T17:21:09,True,47.8137707255,319772,w21ze49q,False,False,False,False,False,False,False,False,17,False,False
6308,x1sy-088e,33.67,10,sgfjs5pf,2021-03-13T10:49:30,True,15.7860223122,730503,w23b1ufc,False,False,False,False,False,False,True,False,10,False,False
6309,x8yk-7tow,45.45,10,q5qtp2hy,2021-03-03T12:57:43,False,29.7912511508,760652,w23b4gnn,False,False,False,False,False,False,False,False,12,False,False
6310,x6qu-l6q8,30.15,10,c1ubc1ny,2021-03-19T02:33:54,True,4.6467246073,588133,w21z9m5v,False,False,True,False,False,False,True,False,2,False,False
6311,x1sy-2qgv,64.19,18,t9naf2rn,2021-03-28T11:12:57,True,507.8930067929,732886,w23b1vu6,False,False,False,False,False,False,False,False,11,False,False
6312,x8yk-lode,47.6,12,x0udx5hi,2021-03-06T16:22:37,True,15.5870490551,762334,w23b5hcc,False,False,False,False,False,False,False,False,16,False,False
6313,w4wg-l9tm,30.3,10,sglhsqkm,2021-03-11T22:37:50,True,20.5467297643,560415,w21zg22h,False,False,False,True,False,False,False,False,22,False,False
6314,d3nr-kiyy,45.41,13,l8xth9qx,2021-03-21T21:44:17,True,33.938023729,530536,w21zu49y,False,False,True,False,False,False,False,False,21,False,False
6315,i1cb-anm9,155.02,18,t0nfz1tj,2021-03-24T22:15:39,True,61.2561269703,,w21zt46e,False,False,False,False,False,False,False,False,22,False,False
6316,y2sf-4vsh,62.48,15,w3clb1ci,2021-03-26T21:49:15,False,5.6337154814,640534,w21z8js6,False,False,False,False,False,False,False,False,21,False,False
6317,v7tc-r4hw,54.7,12,sgvaenh0,2021-03-20T11:14:02,True,8.3781558832,319773,w21ze40w,False,False,False,False,True,False,False,False,11,False,False
6318,x7ld-txgm,40.9,10,u4xlv8vf,2021-03-16T08:10:26,True,56.6775067275,768924,w23b4yte,False,False,False,False,True,False,False,False,8,False,False
6319,r1xi-o6a9,124.07,11,sgxpn3yh,2021-03-28T17:26:48,False,81.5683383597,276173,w21z99s8,False,False,False,False,False,False,False,False,17,False,False
6320,y9zp-rauv,38.3,12,sgv35stf,2021-03-26T14:35:59,True,14.245652177,118136,w21z38yw,False,False,False,False,False,False,False,False,14,False,False
6321,x8yk-8ywt,35.19,10,a2ibo5si,2021-03-30T08:22:37,True,17.6322816472,760762,w23b4g99,False,False,False,False,False,False,False,False,8,False,False
6322,x1sy-3c9h,47.77,15,j5qzp5fv,2021-03-24T17:35:30,True,14.3047477651,754468,w23b6257,False,False,True,False,False,False,False,False,17,False,False
6323,y9zp-cli1,45.55,13,n2yzn4jd,2021-03-21T23:50:24,True,20.1847002443,151096,w21z6d2v,False,False,False,False,False,False,False,False,23,False,False
6324,ofhc-xpw2,94.0,10,g4vzp3lk,2021-03-23T12:28:43,True,27.3411471632,,w21zegq9,False,False,False,True,False,False,False,False,12,False,False
6325,x2yf-vyci,26.0,10,sgaht0xp,2021-03-25T18:27:44,True,40.0647817429,545674,w21zgccj,False,False,False,False,False,False,False,False,18,False,False
6326,i1cb-jhhc,30.85,10,a7dke8kz,2021-03-11T20:45:13,True,34.4639005065,410665,w21zs6ze,False,False,False,False,False,False,False,False,20,False,False
6327,a0py-v7dt,23.7,13,sgjac9bl,2021-03-27T23:33:54,True,45.6800269348,389834,w21zec70,False,False,False,False,False,False,False,False,23,False,False
6328,v8vp-8n08,41.8,13,t1mwh8vj,2021-03-07T19:15:42,True,47.9914616318,308345,w21z7p24,False,False,False,False,False,False,False,False,19,False,False
6329,v9dq-ssxe,184.6,10,k5uey8hn,2021-03-06T16:16:06,True,95.2567557475,688646,w21zbvw1,False,False,False,False,False,False,False,False,16,False,False
6330,x1sy-yksi,22.6,10,m8rey9eb,2021-03-15T21:13:45,True,46.2813732834,730629,w23b4j1f,False,False,False,False,False,False,False,False,21,False,False
6331,x6qu-p6oz,41.8,10,b5ebj7kw,2021-03-30T20:53:22,True,14.8920103394,650394,w21zbbwr,False,False,False,False,False,False,False,False,20,False,False
6332,x6qu-wuii,49.85,10,sgyea5tx,2021-03-02T13:12:53,True,47.9170772599,650408,w21zbb2y,False,False,False,False,False,False,False,False,13,False,False
6333,v7ni-e3yr,23.8,15,d8pow5ta,2021-03-06T18:51:43,True,19.5556396372,680290,w21zbej2,False,False,False,False,False,False,False,False,18,False,False
6334,x3ip-kq92,34.9,10,p3jrz9vr,2021-03-13T11:30:55,True,118.4236038449,792440,w21zgv9f,False,False,False,False,False,False,False,False,11,False,False
6335,n7no-768a,48.35,10,n9nxt7qg,2021-03-20T21:12:21,True,25.5221815205,684489,w21zbdsb,False,False,False,False,False,False,False,False,21,False,False
6336,x5dx-jabz,136.0,15,y6sog9yw,2021-03-20T22:57:38,True,3.6363026526,380039,w21ze8nf,False,False,False,False,False,False,False,False,22,False,False
6337,y2xz-dfbf,54.48,12,h1hgz1at,2021-03-19T12:55:12,True,73.6101296409,248653,w21z6t71,False,False,False,False,False,False,False,False,12,False,False
6338,x1lt-6cep,47.6,10,z1vmp5dh,2021-03-26T07:37:58,True,40.637985462,258117,w21z6z79,False,False,False,True,False,False,False,False,7,False,False
6339,x1lt-loay,86.19,21,sgvwp7bu,2021-03-26T11:08:25,True,8.7504603003,309762,w21z6zy3,False,False,False,False,False,False,False,False,11,False,False
6340,y2sf-6dnf,44.45,11,b7lyk4yv,2021-03-13T20:53:32,True,21.6511206729,640174,w21xxvnf,False,False,False,False,False,False,False,False,20,False,False
